"";"k_epo_sc_lym";"k_epo_lym_pl";"k_epo_sc_pl";"k_epo_bm_pl";"k_epo_per_pl";"k_epo_pl_bm";"k_epo_pl_per";"k_dis_epoR";"k_int_epoR";"k_deg_epoR";"k_syn_epoR_cfu_e";"k_syn_hif1a";"k_syn_epo_mrna";"kbase_syn_epo_pl";"k_deg_epo_pl";"Vmax_deg_epo_pl";"Km_deg_epo_pl";"BW";"BH";"kmax_pro_cfu_e_bm";"EC50_pro_epo_cfu_e";"EC50_dif_epo_cfu_e";"Emax_dif_epo";"kmax_dif_cfu_e_preproe_bm";"kbase_dif_bm";"kbase_dif_orthoe_ret_bm";"k_dif_ret_ery_pl";"k_migr_ret_bm_pl";"kbase_apo_bm";"k_apo_ery_pl";"k_apo_ret_pl";"IC50_apo_epo_cfu_e";"Imax_apo_epo";"Kd_epoR";"gamma_hb";"gamma_hif1a";"coef_dif_epo";"kbase_apo_cfu_e_bm";"kbase_dif_bfu_le_cfu_e_bm"
"11";0,0868280104734004;0,0291899620555341;0,00869198431074619;10,0300628540339;0,755534048494883;1,19258749391884;0,0225241069681942;20,0012693055905;1,20585560151376;0,0164041321119294;14,5284193032421;1441,85333722271;1,41393756703474;0,245936530525796;0,189716765773483;9,86104339826852;393,736573401839;64,7333152149804;1,70091141574085;3,59802096779458;0,0274862375832163;0,0293260223430116;5,30403444822878;2,07379095815122;0,129414303787053;0,0231768087041564;0,0415375664737076;0,0550692679267377;0,0445304803794716;0,000831985527300276;0,000417898664246313;0,225112451496534;0,00422985321364831;56,1344099394046;8,02976626693271;4,25472199730575;525,82162427716;0,0594330131844617;0,014822128941305
"12";0,0789215360768139;0,0587774548865855;0,00631261174194515;7,01812025706749;0,802203819411807;1,33549903891981;0,00313037955202162;24,0630898226518;0,292386726655532;0,00404463845770806;7,00631274608895;537,609355524182;1,23022202551365;0,631024932675064;0,131134884897619;26,4056273503229;426,873315684497;58,3582443883643;1,84431576135103;6,98920151032507;0,0346150196297094;0,0470842376979999;7,17322806012817;4,18060823436826;0,128882442694157;0,0520455807819962;0,0287539717997424;0,0223412095359527;0,0867785383132286;0,000467591473483481;0,000502610743236728;0,796217687753961;0,00604451629545074;80,5705315666273;7,2102439631708;3,48322510626167;1142,24649071693;0,181793182366528;0,0205696321525611
"13";0,0396468183025718;0,0577998821251094;0,00947809166274965;9,07137537903618;0,961037375638261;1,57478031655774;0,0581093446584418;35,7207250685897;0,163113714174833;0,0196464700484648;14,1534400335513;941,12654030323;0,520301648555324;0,603242751047947;0,372010244405828;48,1280901818536;264,53575110063;74,4545694487169;1,95364148495719;5,24401568272151;0,0183738837973215;0,0479036067135166;6,80194719787687;5,43169604893774;0,100729272398166;0,034256547447294;0,0239600162743591;0,0324430970381945;0,0757863510155585;0,000950382956000976;0,000172355472578201;0,396750197350048;0,00250297941796016;97,7861273731105;8,50427021225914;3,67366968188435;1754,00097428355;0,196013301566709;0,00959110043849796
"14";0,0839062370359898;0,0894179723784328;0,00200987107679248;4,46674631293863;0,792610875400715;2,61113851191476;0,0441554499091581;4,97506417939439;0,960449584519956;0,010614857962355;6,03101101238281;556,508708046749;0,661151717742905;0,739076489233412;0,277786483755335;8,89700433472171;202,631398849189;100,395184368826;1,72323062829673;6,43453517509624;0,0368091354635544;0,0131511303293519;5,96495145908557;4,51643468253314;0,0699856810737401;0,0581852019904181;0,0134859284525737;0,0159397789300419;0,0923363642394543;0,00033897269712761;0,00066952907896135;0,295074588363059;0,000236062470893376;81,2995246285573;9,60540355811827;2,92057597264647;1947,88149765227;0,125440138389822;0,0113375352290459
"15";0,080464099869132;0,0822133375331759;0,00306221724487841;5,66126933761407;0,516721868375316;2,66919106058776;0,0576369372429326;14,464207238052;1,64722833566368;0,00580608485266566;6,28699796739966;733,485414646566;1,58903695549816;0,170135208917782;0,123410351458006;19,520158553496;371,917441766709;88,0062105553225;1,82860086590517;2,36003162153065;0,0368558233277872;0,0269897652126383;9,80483582103625;5,80669748783112;0,146618327102624;0,0135827775602229;0,0426944489148445;0,036449863333255;0,0194509255921002;0,000289123386610299;0,000188719471988734;0,676022556237876;0,00532652146499604;70,0336015690118;4,09330779174343;2,21692304220051;1653,95206464455;0,0600811118353158;0,00858283493807539
"16";0,0564445404522121;0,0268427314050496;0,00322350508347154;6,75549952073488;0,178310189093463;2,92405587760732;0,0526626076782122;35,6065012712497;1,34892242510803;0,011776230498217;8,99028685642406;843,318817904219;1,32977991439402;0,613873409247026;0,40330209035892;25,7269028108567;125,709408521652;80,7130620069802;1,51193082635291;3,94636773900129;0,0558897486561909;0,0305488282523584;8,69473749748431;3,32247768063098;0,142614951753058;0,0156480762083083;0,0485418241494335;0,0446598891774192;0,00753108606906608;0,000657478725980036;0,00083494567905087;0,502955694217235;0,00331440259672236;47,3114598030224;6,47937323129736;1,25434887688607;1221,51519295294;0,0628575937752612;0,0114247843949124
"17";0,0906533004529774;0,025477722492069;0,00794750702939928;7,37272428013384;0,267644639243372;1,63933848263696;0,0928040664643049;22,5669636721723;0,682065893115941;0,0119949512695894;8,17336968146265;717,884190147743;1,33131542163901;0,170191816100851;0,173194160917774;37,9592029377818;443,377301283181;118,541464917362;1,76730207947548;3,25542453723028;0,0117275906400755;0,037754040514119;1,41244924813509;4,54390607587993;0,108860833756626;0,0505521630891599;0,0294288318860345;0,0217968418751843;0,0463594896253198;0,000978077897313051;0,00063948282108875;0,360350718116388;0,000426099712518044;94,4015205511823;4,28176987008192;4,67034454550594;416,356429178268;0,0188409342267551;0,024265474403277
"18";0,0416021599806845;0,0519387926720083;0,00541503483057022;11,0839021707419;0,622917941678315;2,85233544511721;0,0843231160426512;10,109087362187;0,128925432232209;0,0139429669640958;9,68513103900477;1278,25515344739;1,62227868828923;0,984018245129846;0,181773863965645;11,4480450749397;461,82552492246;69,6985239186324;1,51060637074988;6,52442158246413;0,020852324962616;0,00628660858958028;4,57776496000588;4,04560704529285;0,0549763428745791;0,0415838819486089;0,0297469272301532;0,0324858929868787;0,0734150713810232;0,00085077388973441;0,000185821815582458;0,942515057744458;0,00261522641503252;78,8579050265253;7,0152252165135;4,6061392640695;1864,98445037287;0,0123775114165619;0,0260622409670614
"19";0,0586391838267446;0,032176141962409;0,00710489251092076;4,83613958298229;0,65447983588092;1,41525883646682;0,080153559637256;12,2057555038482;1,42303893680684;0,017028477601707;10,1588072045706;628,902366850525;1,58523223153315;0,730822052177973;0,309727487387136;17,2065735445358;290,186609327793;104,679290950298;1,60344908095431;6,85080392332748;0,0221302604326047;0,0339672201895155;6,74358991114423;5,5341084562242;0,0516310732113197;0,0336558370990679;0,0312262495188042;0,0370128759439103;0,00876967280870303;0,000346241245302372;0,000727584083818365;0,862518350523896;0,0043133530610241;28,6295173852704;4,74015714437701;4,53002780396491;289,963000104763;0,0777779064397328;0,0226211528601125
"20";0,0732546431384981;0,0362793871946633;0,00356446374580264;6,84507078239694;0,57459647168871;1,99007755098864;0,0811744875274599;19,9617320667021;0,483226962764747;0,0132492448855191;8,47299278015271;1245,99900352769;1,31442898344249;0,842858909070492;0,405479088309221;28,8832236896269;462,607167288661;65,9570727474056;1,85579771606717;2,32833821722306;0,0179718077671714;0,0135504561301786;5,48654033150524;3,80091179162264;0,137370786932297;0,022698043056298;0,0462906315014698;0,0288112343777902;0,0531866777699906;0,000792435082793236;0,000868965917308815;0,693932740180753;0,00537204352370463;95,235298005864;1,52278926060535;1,32806949131191;498,774654231966;0,138768289936706;0,0140823583975434
"21";0,0231828696839511;0,0676417975313962;0,00824907231144607;9,07256606691517;0,310676034493372;1,30319305555895;0,0532641969388351;23,8051600647159;1,8054346218612;0,0160129589261487;14,95706893038;1318,87908861972;0,634447977133095;0,164714342961088;0,304188197478652;46,6491899569519;222,703695017844;58,9326536376029;1,9211141114356;3,85110404156148;0,0398418350866996;0,0410883485828526;7,23054785374552;5,22964484058321;0,0934017305029556;0,0225460802577436;0,0338025076920167;0,0205920217232779;0,00573165241745301;0,000572163606272079;0,000154895501399878;0,508327282336541;0,00837057940233499;17,5087755103596;7,97231012070552;3,78743180353194;633,072380605154;0,123724877391942;0,0214828899321146
"22";0,0260545966401696;0,0357657326571643;0,00656609815172851;2,80054698002059;0,433623202354647;2,9384702835232;0,0203571641352028;21,8160301523749;0,974739320846274;0,00393871362321079;14,3561878823675;562,033050693572;1,33017960544676;0,418104411847889;0,33365458145272;9,28544246125966;251,778056658804;98,3201200561598;1,81070062611252;2,46290192403831;0,0219445878313854;0,0212712564493995;5,0959312741179;2,56318006105721;0,0744102043798193;0,0495067407167517;0,0383777632983401;0,0140272412821651;0,0252900099963881;0,000757963255001232;3,28040436259471e-05;0,211400229553692;0,00648811730351299;43,4155089221895;6,38675699406303;3,28723257314414;390,283552533947;0,0221799262659624;0,0127975147971883
"23";0,0548512063547969;0,0468414838053286;0,00537289315834641;2,77020396273583;0,600149744329974;1,86982850311324;0,0665340835927054;34,8676100533921;0,710936733640265;0,00143282772507519;14,9517550715245;1406,40848386101;1,91357186622918;0,558635314716957;0,138837974169292;45,3409837558866;349,982865154743;116,360057392158;1,66440894885454;4,55991575773805;0,0288180731493048;0,0304788765765261;2,82286135340109;5,31910056341439;0,106448475224897;0,0386547189694829;0,0374357705027796;0,0158125953772105;0,0421112494892441;0,000909746788279153;4,15400266554207e-05;0,825545187224634;0,00186662493103649;75,1411546254531;4,43711107806303;2,98608573991805;245,10219336953;0,175059440981131;0,00860633974801749
"24";0,0548336297646165;0,0383043341524899;0,00840653893724084;6,47078068463597;0,11683339709416;1,3074208162725;0,0763074175687507;26,8419895325787;0,287210699096322;0,0138396134180948;14,9737523798831;736,244461499155;0,451369956042618;0,272467729239725;0,182689036126249;28,6164743127301;142,255316581577;68,0121808615513;1,85660286957864;5,87081595603377;0,0310078936070204;0,013465495336568;1,79329164908268;5,14651587046683;0,0932355105178431;0,0244714587251656;0,0559172152448446;0,0382399010844529;0,0577021604927722;0,000140824870346114;0,000996157197111752;0,190498455520719;0,00973884949807543;61,1864693695679;9,78038630820811;4,04240482393652;860,337590589188;0,0531262690620497;0,0241113969548605
"25";0,0728650609776378;0,0681875865720212;0,00778863533399999;5,96719946598168;0,795787468133494;1,7300982424058;0,0269195477711037;24,006609964883;1,00451660794439;0,0145380300004035;8,33469848847017;1376,7341056373;0,418738803407177;0,657661429047585;0,410349364392459;18,7803920125589;207,742493692786;58,1784709426574;1,62055359163787;4,94331111828797;0,0332187984511256;0,0394995582394768;4,11577362241223;2,63210459705442;0,0972101842984557;0,0409338500606827;0,0164390367129818;0,0335077890334651;0,0772631461743731;0,000293123249453492;0,000604643668648787;0,290627243998461;0,00361624359325506;18,1245841295458;8,31464317929931;4,29366355389357;626,229959144257;0,185200767007191;0,0165918942308053
"26";0,0601911534741521;0,0896520258300006;0,00741225356049836;3,98985531018116;0,351451092446223;1,6118410252966;0,0400555239524692;32,7708096103743;1,70432770654093;0,00988163458649069;13,611970031634;1026,21478005312;1,98332170080394;0,896571480040439;0,432802696013823;34,9697434692644;107,440040633082;70,3453986160457;1,64817148807924;4,99556135083549;0,0299521231232211;0,03306223687483;4,90100469905883;2,43663508445024;0,145986815425567;0,0221494010323659;0,0217014039773494;0,0334539176337421;0,0385415432276204;0,000907071503973566;0,000768083421455231;0,818340803985484;0,00859657104392536;63,6957668047398;4,79698615870439;4,48086076322943;1506,72816073056;0,185316737475805;0,0128254328612238
"27";0,0425639831833541;0,0212465198338032;0,00580855872482061;4,22708863148;0,690380472433753;1,97197049902752;0,0535417455481365;2,88434563972987;0,313979916356038;0,00905858000274748;12,7596916328184;1003,60102113336;1,93886255417019;0,393278239551;0,183497291058302;32,7434553881176;402,105308137834;111,544673037715;1,72120269958396;3,10793160623871;0,04319093514001;0,0299694202479441;8,35396676277742;3,04748808499426;0,135592692461796;0,0329480667971075;0,056676738827955;0,0133435625256971;0,029447421367513;0,00049655041564256;0,000102269016287755;0,161137440381572;0,006065687623946;70,1695787743665;6,31935769575648;3,23631157726049;1325,48753381707;0,13562551059993;0,0138684413437732
"28";0,0817915345728397;0,0596624681353569;0,00352196661010385;7,80530792903155;0,460756830661558;1,82901494484395;0,0287178418133408;21,0063590072095;1,73672991953557;0,00190586742013693;9,60169560974464;1438,06021520868;1,58643960948102;0,404886269150302;0,458224035333842;34,7724717925303;344,698451180011;56,1474213190377;1,55458240536973;2,65039032022469;0,043812870667316;0,0233258663467132;4,26608448359184;3,71780307311565;0,0539149201009423;0,0126889414293692;0,0228612697240897;0,0176629279181361;0,0679746108083054;0,000689556180778891;0,000641830239142291;0,132485073036514;0,00595329644074664;85,7454369869083;4,86408079997636;4,38194732088596;1753,94920541439;0,0241893323301338;0,026895802993793
"29";0,0752864222973585;0,0977194789797068;0,00783776142075658;10,0975327769993;0,25609127515927;2,24276483571157;0,0316178789595142;33,6956993464846;0,692396620553918;0,0123875059233978;14,2414579982869;1072,60668301024;0,393069983506575;0,12216696490068;0,090190255199559;4,0101675898768;358,776748739183;67,151366607286;1,59768279246055;4,40149402525276;0,0276223899819888;0,033030524457572;5,32329228147864;4,46932441927493;0,131649358198047;0,0515397382108495;0,0390140051976778;0,055009778381791;0,0462299793749116;0,000572106936643831;0,000797695296520833;0,835313634457998;0,00750463241010439;67,0069272420369;5,64486266602762;4,56199624948204;547,784694866277;0,163936374559999;0,0154868554282002
"30";0,0831608508527279;0,0895330530963838;0,00710327043943107;9,59832234941423;0,34915628368035;2,60825616726652;0,068821757636033;35,7018162263557;1,39318343493156;0,00329177891369909;12,9393229470588;840,276406146586;0,46677233343944;0,145625206828117;0,232663449365646;48,9923196146265;158,530605770648;91,961099463515;1,68005157948937;4,43531836546026;0,0435258985054679;0,0218797515123151;9,20945391245186;5,8552481578663;0,148391811689362;0,0422587236994877;0,0189726589736529;0,0518695316533558;0,0486952947510872;0,000898764312267304;0,00099636815746082;0,219885068992153;0,00244496973839123;40,9818795579486;2,55998675036244;4,28356694057584;1537,74366113357;0,0287539881793782;0,0279703079354949
"31";0,0448260276950896;0,0775097906775773;0,00346518693119287;1,95557907058392;0,104589493689127;2,73234979202971;0,0119627415435389;32,5537405407522;1,05230409744196;0,00927629207260907;11,3478745799512;1267,42975437082;1,3277876177337;0,586374926334247;0,0672358812298626;49,1078250925057;313,30878008157;94,0444494434632;1,62853217229713;2,38499363930896;0,0155808927747421;0,0244282610097434;8,02253741817549;5,4247178947553;0,0883529854239896;0,0200830195355229;0,0214982144790702;0,0194458302366547;0,0262500380259007;0,000244381526554935;0,000810271049488802;0,77019471002277;0,00808570740930736;66,1067445995286;4,37479634908959;3,80338004603982;1728,89620035421;0,0950896831741556;0,00953140474343672
"32";0,0418739210814238;0,0488304440304637;0,0065514552872628;8,24433819365222;0,2655986382626;1,46317995665595;0,0760308604454622;29,7893133643083;1,60860554426443;0,0184459965536371;13,3582303766161;1220,75535636395;1,13327414938249;0,687871966836974;0,103164927684702;46,8634910648689;125,901478901505;65,9647824545391;1,80209225858562;5,74905573553406;0,026269805689808;0,024011251059128;7,04592989641242;2,49965339247137;0,148005879926495;0,0131943747773767;0,0325681069889106;0,0426094756834209;0,0475316989060957;0,000404362541856244;0,000372089198166505;0,9114177682437;0,00710478323737625;63,5873334971257;5,19310730439611;3,35731663834304;1212,44819872081;0,0137609894108027;0,00942685422068462
"33";0,0567023941129446;0,0441334266588092;0,00626791216060519;1,57747456571087;0,464848296181299;1,00552481645718;0,0572904865723103;29,513606544584;1,73159332995303;0,0183809669315815;12,9032692848705;897,742193890736;1,95749448011629;0,278938275808468;0,141418817569502;30,0766391563229;167,399907112122;106,200412914623;1,7904966144124;4,07859718124382;0,051058127314318;0,0458620287582744;2,5066868357826;5,52283758763224;0,122626249445602;0,0470254028821364;0,0514604446385056;0,0163839270616882;0,0868496950936969;0,000420378801878542;8,14839043701067e-05;0,363301423587836;0,00574563593086787;72,5612358003855;7,40104872896336;3,14149117656052;230,885013728403;0,136145691650454;0,01305389557546
"34";0,0663090178184211;0,0273611209541559;0,00592839405685663;4,93580401940271;0,864746356778778;2,38472039066255;0,0977834100136533;17,1710819895379;1,01363594157388;0,00101853930857033;5,56198791367933;816,159461857751;1,32424731263891;0,868160634720698;0,0659454704727978;43,2391570415348;170,965182222426;55,8197882492095;1,92702159122564;3,59772973391227;0,043019606990274;0,0323364291142207;3,87058957084082;2,26586098130792;0,140011246083304;0,047352697935421;0,0184589791717008;0,0530684613646008;0,0726144996657968;0,000172577488888055;0,000777764507171232;0,554198701283894;0,000765382872521877;65,7184974639677;2,43247790960595;1,12268891185522;211,90321049653;0,0440707165002823;0,0247653204016387
"35";0,0375626838207245;0,0265904292650521;0,00985087653249502;2,67808883574326;0,596205768873915;2,98205402074382;0,0908469153800979;30,0531866676174;0,906077203454915;0,00625307847745717;12,9350942047313;610,952359158546;0,572984362114221;0,283843606524169;0,400808604434133;6,43878324190155;430,086072906852;56,809619597625;1,75429636938497;3,33752205525525;0,051807620646432;0,0456837663392071;5,41667342395522;2,24226461630315;0,101680717314593;0,0377362928143702;0,0476741669606417;0,0585652329982258;0,0863902013900224;0,00050374735344667;0,000223872959774453;0,791613108525053;0,00709284583481494;76,9982658349909;4,77552183973603;3,72236869577318;1786,79143059999;0,128750487235375;0,0155757994060405
"36";0,0877195757254958;0,0966194506548345;0,00298781763389707;7,02711261387449;0,720845775865018;1,64294669264928;0,0548961366759613;33,0738948928192;1,49063752569724;0,00566071029752493;13,5781041067094;599,999920232221;0,933095299452543;0,169476865115575;0,11791560810525;17,3159618861973;394,077415764332;110,265965624712;1,854955761577;6,54548558569513;0,0366424831585027;0,00574924090062268;4,95237877080217;2,64237603545189;0,117628929717466;0,0339627613103948;0,0384608682617545;0,0312210217141546;0,0396782765176613;0,000142257807194255;0,000964449506974779;0,488979953620583;0,00774937881443184;83,7811123509891;6,31792040891014;1,4755669971928;344,679404399358;0,160709406046662;0,0256101333191618
"37";0,0531942210532725;0,0824849479459226;0,00768926120176911;4,80073755595367;0,369869257649407;2,35813415516168;0,081747755385004;25,2840801740531;0,168239479835611;0,00592031570151448;13,3476483263075;1025,9609487839;1,30148674324155;0,904212845209986;0,212278009508736;18,1937631801702;266,533907037228;93,9329326944426;1,52120514062699;2,90313182328828;0,0194006841536611;0,00697759901406243;6,47816402441822;4,18013743963093;0,0657382642151788;0,0598225740389898;0,0573694262444042;0,0441767944628373;0,0955737363826483;0,000781248894054443;0,000804040299782064;0,586075772228651;0,000153338512824848;69,6419577719644;2,39492098614573;4,1143742185086;1787,19828585163;0,107710147988982;0,0120454515176825
"38";0,0986200156062842;0,0524361329898238;0,00594432503916323;11,6359063127078;0,267997201788239;2,41152414260432;0,0912255967967212;29,425882645417;0,143292637369595;0,0168646241305396;14,5530871907249;1048,82527072914;1,13808195414022;0,868776308977976;0,0817621109308675;26,8603499629535;161,896717827767;97,677888488397;1,86040568852331;3,44609668874182;0,0193579558189958;0,0467093763884623;5,27018769248389;2,82997989654541;0,0875689474632964;0,0274827134469524;0,0441472799307667;0,0504590132646263;0,0245022621401586;0,000168162475829013;0,000166111193536781;0,250588214374147;0,00720054699387401;54,6730844443664;6,59252346749417;2,32092694472522;386,395742488094;0,101648238934577;0,0139361829021946
"39";0,0888397598825395;0,0421048617735505;0,00784908512607217;6,46256041512825;0,320983565086499;2,1994405919686;0,00176492021419108;4,01477198046632;0,31229635519674;0,0166270191548392;8,29201204702258;1237,44874051772;0,684679763112217;0,377482556225732;0,109114422928542;15,9552417811938;320,527240727097;73,0932897981256;1,5848065483151;4,50878928811289;0,047462326802779;0,0185403699090239;6,69182711816393;5,88844028767198;0,0541619462193921;0,0322476538969204;0,0327054916438647;0,0435005722823553;0,0893461828725413;0,000737089383066632;0,000422200251840986;0,110763497953303;0,00856612366519403;66,0553805483505;7,52878423524089;3,47907973732799;1472,48629773967;0,0871962578501552;0,0204332934929989
